source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,audit_flags
/books/OL22136498M,Olafur Eliasson.,,Rodney Cotterill | Jakob Jakobsen | Frederic Brown | Adam Szymczyk | Sheena Wagstaff | Jill Medvedow | Olafur Eliasson | Ingo Niermann | Karl Holmquist | Vanessa Hirsch | Thomas Worm | Frida Bjork Ingvarsdottir | Anders Munch | Gitte yrskou | Andrzej Przywara | Svend Åge Madsen | Israel Rosenfield,17,9782879007007,2002,Musées de la ville de Paris,Arts,0,,,MULTI_AUTHOR_17
/books/OL51747807M,Marrons,Origines et destinées,"Russell Shoats | Quincy Saul | Songe Riddle | Mac McGill | Allen, Hannah (Cartoonist) | Emmy Kepler | Seth Tobocman",7,9782490403103,2021,LIBRE,Arts,0,,,MULTI_AUTHOR_7
/books/OL22181203M,"What's what, a visual glossary of the physical world",,Réginald Bragonier,1,9780843733297,1981,Hammond Inc,Jeunesse | Technologie,0,,,FOREIGN_TITLE_EN_3
/books/OL11634235M,"The Influence of Genetics on Contemporary Thinking (Logic, Epistemology, and the Unity of Science)",,Shahid Rahman | Anne Fagot-Largeault,2,9781402056635,2007,Springer,Philosophie,0,,,FOREIGN_TITLE_EN_4
/books/OL8984674M,Le livre de la sagesse orientale,,"Shihâboddîn Yahya Sohravardî | Qotboddîn Shîrâzî | Mollâ Sadrâ Shîrâzî | Yaḥyá ibn Ḥabash Suhrawardī | Corbin, Henry.",5,9782864320562,1990,Verdier,,0,,,MULTI_AUTHOR_5
/books/OL17914101M,Gabriel Orozco,"28 mai 13 septembre 1998, Musée d'Art Moderne de la Ville de Paris.",Shirin Neshat | Benjamin Buchloh | Mia Fineman | Gabriel Orozco | Jean-Pierre Criqui | Phyllis Rosenzweig | Angeline Scherf | Gabriel Orozco | Briony Fer | Ann Temkin | Molly Nesbit,11,9782879004044,1998,Paris Musées,Arts,0,,,MULTI_AUTHOR_11
/books/OL6494463M,Sammlung kleiner Schriften zur Neurosenlehre aus den Jahren 1893—1906,,Sigmund Freud,1,,1906,F. Deuticke,Arts | Biographie,0,,,FOREIGN_TITLE_DE_3
/books/OL45645821M,Bone,Rose,"Smith, Jeff | Jeff Smith",2,9782896601295,2010,Presses Aventure,BD et romans graphiques | Fiction | Jeunes adultes,2,,,DUPLICATE_LIKE_2
/books/OL21348886M,Temps et développement dans la pensée de l'Afrique subsaharienne,= Time and development in the thought of subsaharan Africa,Souleymane et Heinz KIMMERLE BACHIR DIAGNE,1,9789042003989,1998,Rodopi,Philosophie | Politique | Économie et entreprise,0,,,FOREIGN_TITLE_EN_4
/books/OL13532960M,Le roman de la momie,"précédé de trois contes antiques, Une nuit de Cléopâtre, Le roi Candaule [et] Arria Marcella.",Théophile Gautier,1,,1963,Garnier Frères,Fiction,2,,,DUPLICATE_LIKE_2
/books/OL24531615M,Le Roman de la momie,,Théophile Gautier,1,,1859,Hachette,,2,,,DUPLICATE_LIKE_2
/books/OL13133355M,Bibliography on Indian Buddhist Art and Archaaeology,Genderal and Classified under Goegraphical Sites (Perspectives in Indian Art & Archaeology),Utpal Chakrabory,1,9788124603611,2006,Rupa,,0,,,FOREIGN_TITLE_EN_3
/books/OL7780647M,From Tribe to Empire (History of Civilization),,V. Gordon Childe,1,9780710308504,2003,Kegan Paul,Sciences sociales,0,,,FOREIGN_TITLE_EN_4
/books/OL12947855M,Datasheets of Flora Species for Revision of Appendix 1 of the Berne Convention (Nature and Environment Series),,Vicky Morgan | Christine Leon,2,9789287120878,1992,Council of Europe Publishing,,0,,,FOREIGN_TITLE_EN_4
/books/OL6276469M,Les misérables,,Victor Hugo,1,,1931,The Modern library,Fiction | Histoire | Politique,2,,,DUPLICATE_LIKE_2
/books/OL24165924M,Les misérables.,Part fourth: The Idyll and the Epic,Victor Hugo,1,,1892,"Little, Brown",,2,,,DUPLICATE_LIKE_2
/books/OL17997726M,The Rhine,"a tour from Paris to Mayence by the way of Aix-La-Chapelle : with an account of its legends, antiquities, and important historical events",Victor Hugo,1,,1900,Estes & Lauriat,Voyage,0,,,FOREIGN_TITLE_EN_6
/books/OL3885810M,Appunti inediti su Renato Cartesio,la storia della filosofia,Vincenzo Gioberti,1,9788822230300,1981,L.S. Olschki,Philosophie,0,,,STRONG_FOREIGN_IT
/books/OL18360716M,Dictionnaire philosophique,ou la raison par alphabet.,Voltaire,1,,1770,,Philosophie,0,,,WEAK_METADATA_2_OF_3
/books/OL18979041M,Questions sur l'Encyclopedie,,Voltaire,1,,1770,Cramer],Philosophie,2,,,DUPLICATE_LIKE_2
/books/OL23535305M,Questions sur l'encyclopédie,,Voltaire,1,,1771,,Philosophie,2,,,DUPLICATE_LIKE_2 | WEAK_METADATA_2_OF_3
/books/OL5311962M,The selected letters of Voltaire,,Voltaire,1,9780814709726,1973,New York University Press,Philosophie,0,,,FOREIGN_TITLE_EN_3
/books/OL17271217M,Alien 3,,Walter Hill | David Giler | Larry Ferguson | Alan Dean Foster | Vincent Ward,5,9782277232940,1992,J'ai Lu,Fiction,0,,,MULTI_AUTHOR_5
/books/OL19127857M,Oeuvres dramatiques.,Traduction nouv. par Benjamin Laroche. Précédée d'une introduction sur le génie de Shakespeare,William Shakespeare,1,,1839,,Biographie | Fiction | Histoire | Jeunesse | Théâtre,0,,,WEAK_METADATA_2_OF_3
/books/OL30615016M,"XIII, tome 1",Le jour du soleil noir,William Vance | Jean Van Hamme,2,9782205044294,,,,0,,,WEAK_METADATA_2_OF_3
/books/OL22344800M,Science and technology and the future,proceedings and joint report of World Future Studies Conference and DSE-Preconference held in Berlin (West) 4th-10th May 1979,"World Future Studies Conference Berlin, Ger. 1979",1,9783598101939,1979,K.G. Saur,Sciences | Technologie,0,,,FOREIGN_TITLE_EN_6
/books/OL27071728M,Long John Silver,,Xavier Dorison,1,9782205063486,2010,Dargaud,Histoire,2,,,DUPLICATE_LIKE_2
/books/OL27071730M,Long John Silver,,Xavier Dorison,1,9782205056839,2007,Dargaud,Histoire,2,,,DUPLICATE_LIKE_2
/books/OL22174474M,L' étude de cas comme méthode de recherche,guide de réalisation,Yves-Chantal Gagnon,1,9782760512887,2005,Presses de l'Université du Québec,Sciences sociales,2,,,DUPLICATE_LIKE_2
/books/OL25277904M,L'étude de cas comme méthode de recherche,,Yves-Chantal Gagnon,1,9782760533332,2012,Presses de l'Université du Québec,Sciences sociales,2,,,DUPLICATE_LIKE_2
/books/OL203209M,A history of the English people in the nineteenth century,,Élie Halévy,1,,1949,E. Benn,Histoire | Économie et entreprise,0,,,FOREIGN_TITLE_EN_4
/books/OL14454451M,Religious art from the twelfth to the eighteenth century,,Êmile Mâle,1,,1958,Noonday Press,Arts | Histoire,0,,,FOREIGN_TITLE_EN_4
/books/OL53854320M,Fire Force,04,大久保篤,1,9782505069294,2017,Kana,,5,,,DUPLICATE_LIKE_5
/books/OL56977508M,Fire Force,15,大久保篤,1,9782505082606,2020,Kana,Fantasy,5,,,DUPLICATE_LIKE_5
/books/OL56977516M,Fire Force,16,大久保篤,1,9782505084426,2020,Kana,Fantasy,5,,,DUPLICATE_LIKE_5
/books/OL56977489M,Fire Force,13,大久保篤 | Laura García Alarcón,2,9782505074281,2020,Kana,,5,,,DUPLICATE_LIKE_5
/books/OL56977498M,Fire Force,14,大久保篤 | Laura García Alarcón,2,9782505080664,2020,Kana,Fantasy,5,,,DUPLICATE_LIKE_5
/books/OL49367318M,To Your Eternity T03,,大今良時,1,9782811636456,,,,0,,,WEAK_METADATA_2_OF_3
